case_uid,target,tool,priority,priority_reason,case_kind,status_label,run_dir,run_id,mode,input_bc,input_ll,raw_artifact,raw_row_or_line,reported_file,reported_line,reported_column,location_validity,source_region,project_source_only,header_context,ir_function,ir_instruction,ir_line,ir_snippet,source_snippet,message,root_cause_hint,confidence,needs_manual_review,manual_verdict,evidence_files,notes
phasar.redis.O2g.018872,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,263284,CompilerOptimization/Target/redis/src/monotonic.h,2398,,line_out_of_range,project_header,0,project_header,RM_BlockedClientMeasureTimeEnd,,263293,"%3 = load i64, ptr %2, align 8, !dbg !510917, !tbaa !510920, !psr.id !510922 | ID: 255358",,Phasar IFDS-Uninitialized use; variables=start_time; reported_source=if (!bc->background_timer),debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.019011,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,265172,CompilerOptimization/Target/redis/src/sds.h,1964,,line_out_of_range,project_header,0,project_header,streamReplyWithRange,,265180,"%43 = load ptr, ptr %42, align 8, !dbg !581497, !tbaa !347701, !psr.id !581500 | ID: 293293",,"Phasar IFDS-Uninitialized use; variables=Line       : 1964; reported_source=consumername = createStringObject(consumer->name,sdslen(consumer->name));",debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.019150,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,267062,CompilerOptimization/Target/redis/src/sds.h,2299,,line_out_of_range,project_header,0,project_header,streamGenericParseIDOrReply,,267070,"%11 = load ptr, ptr %10, align 8, !dbg !583688, !tbaa !61923, !psr.id !583691 | ID: 294521",,Phasar IFDS-Uninitialized use; variables=Line       : 2299; reported_source=if (sdslen(o->ptr) > sizeof(buf)-1) goto invalid;,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.019168,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,267279,CompilerOptimization/Target/redis/src/sds.h,2372,,line_out_of_range,project_header,0,project_header,streamParseIntervalIDOrReply,,267287,"%7 = load ptr, ptr %6, align 8, !dbg !583991, !tbaa !61923, !psr.id !583993 | ID: 294671",,Phasar IFDS-Uninitialized use; variables=Line       : 2372; reported_source=char *p = o->ptr;,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.019665,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,274284,CompilerOptimization/Target/redis/src/sds.h,7617,,line_out_of_range,project_header,0,project_header,RM_SaveUnsigned,,274293,"%8 = load ptr, ptr %7, align 8, !dbg !527343, !tbaa !245846, !psr.id !527346 | ID: 264190",,Phasar IFDS-Uninitialized use; variables=s; reported_source=if (!io->pre_flush_buffer) return 0;,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.019687,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,274587,CompilerOptimization/Target/redis/src/sds.h,7617,,line_out_of_range,project_header,0,project_header,RM_SaveString,,274596,"%8 = load ptr, ptr %7, align 8, !dbg !527614, !tbaa !245846, !psr.id !527616 | ID: 264326",,Phasar IFDS-Uninitialized use; variables=s; reported_source=if (!io->pre_flush_buffer) return 0;,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.019704,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,274813,CompilerOptimization/Target/redis/src/sds.h,7617,,line_out_of_range,project_header,0,project_header,RM_SaveStringBuffer,,274822,"%9 = load ptr, ptr %8, align 8, !dbg !527759, !tbaa !245846, !psr.id !527761 | ID: 264404",,Phasar IFDS-Uninitialized use; variables=s; reported_source=if (!io->pre_flush_buffer) return 0;,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.019847,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,276749,CompilerOptimization/Target/redis/src/cluster.h,9699,,line_out_of_range,project_header,0,project_header,RM_ClusterKeySlot,,276757,"%3 = load ptr, ptr %2, align 8, !dbg !533702, !tbaa !61923, !psr.id !533704 | ID: 267463",,"Phasar IFDS-Uninitialized use; variables=Line       : 9699; reported_source=return keyHashSlot(key->ptr, sdslen(key->ptr));",debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.019925,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,277806,CompilerOptimization/Target/redis/src/sds.h,10389,,line_out_of_range,project_header,0,project_header,RM_GetModuleUserFromUserName,,277814,"%3 = load ptr, ptr %2, align 8, !dbg !535591, !tbaa !61923, !psr.id !535593 | ID: 268426",,"Phasar IFDS-Uninitialized use; variables=Line       : 10389; reported_source=user *acl_user = ACLGetUserByName(name->ptr, sdslen(name->ptr));",debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.020227,redis,phasar,P0,SourceLineEmptyOrNonCode,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,281817,CompilerOptimization/Target/redis/src/server.h,145,,preprocessor_only,project_header,0,project_header,evictionPoolPopulate,,281825,"%52 = load ptr, ptr %51, align 8, !dbg !554602, !tbaa !61455, !psr.id !554604 | ID: 278337",#define INCREMENTAL_REHASHING_THRESHOLD_US 1000,Phasar IFDS-Uninitialized use; variables=Line       : 145; reported_source=dictEntry *de = samples[j];,debug_location_or_source_attribution_drift_candidate,0.95,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.020277,redis,phasar,P0,SourceTextMismatch,LocationDrift,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,282421,CompilerOptimization/Target/redis/src/sds.h,215,,valid,project_header,0,project_header,evictionPoolPopulate,,282430,"%266 = shl i64 %262, 32, !dbg !555035, !psr.id !555036 | ID: 278618",        case SDS_TYPE_16:,"Phasar IFDS-Uninitialized use; variables=newlen; reported_source=memcpy(pool[k].cached,key,klen+1);",debug_location_or_source_attribution_drift_candidate,0.95,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.021090,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,295076,CompilerOptimization/Target/redis/src/sds.h,3194,,line_out_of_range,project_header,0,project_header,streamFreeConsumer,,295084,"%7 = load ptr, ptr %6, align 8, !dbg !573138, !tbaa !347701, !psr.id !573140 | ID: 288904",,Phasar IFDS-Uninitialized use; variables=Line       : 3194; reported_source=s->alloc_size -= sdsAllocSize(sc->name);,debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.021441,redis,phasar,P0,SourceTextMismatch,LocationDrift,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,299769,CompilerOptimization/Target/redis/src/unix.c,166,,valid,project_source,1,not_header,,,299777,"%6 = load i32, ptr %5, align 8, !dbg !654978, !tbaa !168167, !psr.id !654980 | ID: 331413","    return syncReadLine(conn->fd, ptr, size, timeout);",Phasar IFDS-Uninitialized use; variables=Line       : 166; reported_source=,debug_location_or_source_attribution_drift_candidate,0.95,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
phasar.redis.O2g.021632,redis,phasar,P0,LineOutOfRange,LocationInvalid,reported,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026,redis_O2_g-Wed-Mar-18-09:36:32-2026,ifds-uninit,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.bc,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/artifacts/redis_O2_g.ll,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt,302341,CompilerOptimization/Target/redis/src/sds.h,2882,,line_out_of_range,project_header,0,project_header,xreadCommand,,302349,"%407 = load ptr, ptr %188, align 8, !dbg !587998, !tbaa !61923, !psr.id !587999 | ID: 296821",,"Phasar IFDS-Uninitialized use; variables=Line       : 2882; reported_source=consumer = streamLookupConsumer(groups[i],consumername->ptr);",debug_location_or_source_attribution_drift_candidate,0.99,0,,/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/runs/ifds-uninit/redis_O2_g-Wed-Mar-18-09:36:32-2026/psr-report.txt;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/commands.log;/home/jimi/PaperExperiment/CompilerOptimization/Result/redis/phasar/phasar-O2-g/log/summary.csv,Generated by re-parsing psr-report.txt; source_resolution=result_worktree_to_target; exact source line was revalidated against the resolved source tree.
